Season,Player ID,Name,First Name,Last Name,Position,Shirt Number,Position Info,Current Team,Team Abbreviation,Cleansheets,Age,Nationality,Rank
2022/23,336342.0,Mario Lemina,Mario,Lemina,M,5.0,Centre Central Midfielder,Wolverhampton Wanderers,WOL,2.0,30 years 357 days,Gabon,205.0
2022/23,341253.0,Ruben Loftus-Cheek,Ruben,Loftus-Cheek,M,8.0,Centre Central Midfielder,n/a,n/a,2.0,28 years 213 days,England,205.0
2022/23,340458.0,James Milner,James,Milner,M,6.0,Left/Centre/Right Central Midfielder,n/a,n/a,2.0,38 years 232 days,England,205.0
2022/23,314465.0,Stefan Ortega,Stefan,Ortega,G,18.0,Goalkeeper,Manchester City,MCI,2.0,31 years 291 days,Germany,205.0
2022/23,338755.0,Nathan Patterson,Nathan,Patterson,D,n/a,Right Full Back,Everton,EVE,2.0,22 years 312 days,Scotland,205.0
2022/23,356049.0,Ivan Perisic,Ivan,Perisic,F,4.0,Forward,n/a,n/a,2.0,35 years 203 days,Croatia,205.0
2022/23,359382.0,Romain Perraud,Romain,Perraud,D,15.0,Left Full Back,n/a,n/a,2.0,26 years 336 days,France,205.0
2022/23,360737.0,Joe Rothwell,Joe,Rothwell,M,8.0,Central Midfielder,n/a,n/a,2.0,29 years 225 days,England,205.0
2022/23,348051.0,Davinson Sánchez,Davinson,Sánchez,D,6.0,Centre Central Defender,n/a,n/a,2.0,28 years 72 days,Colombia,205.0
2022/23,355322.0,Jadon Sancho,Jadon,Sancho,F,10.0,Left/Right Winger,Manchester United,MUN,2.0,24 years 151 days,England,205.0
2022/23,346451.0,João Moutinho,João Filipe Iria,Santos Moutinho,M,28.0,Midfielder,n/a,n/a,2.0,37 years 350 days,Portugal,205.0
2022/23,363134.0,Oliver Skipp,Oliver,Skipp,M,n/a,Centre Central Midfielder,n/a,n/a,2.0,23 years 342 days,England,205.0
2022/23,20239.0,Son Heung-Min,Heung-Min,Son,F,7.0,Left/Centre/Right Winger,Tottenham Hotspur,TOT,2.0,32 years 46 days,South Korea,205.0
2022/23,348034.0,Marcus Tavernier,Marcus,Tavernier,M,n/a,Midfielder,Bournemouth,BOU,2.0,25 years 154 days,England,205.0
2022/23,356341.0,Luke Thomas,Luke,Thomas,D,33.0,Left Full Back,n/a,n/a,2.0,23 years 74 days,England,205.0
2022/23,343141.0,Mark Travers,Mark,Travers,G,1.0,Goalkeeper,n/a,n/a,2.0,25 years 97 days,Ireland,205.0
2022/23,187645.0,Kyle Walker-Peters,Kyle,Walker-Peters,D,2.0,Right Full Back,Southampton,SOU,2.0,27 years 132 days,England,205.0
2022/23,336341.0,Wout Weghorst,Wout,Weghorst,F,27.0,Striker,n/a,n/a,2.0,32 years 16 days,Netherlands,205.0
2022/23,316560.0,Neco Williams,Neco,Williams,D,7.0,Right Full Back,Nottingham Forest,NFO,2.0,23 years 132 days,Wales,205.0
2022/23,335842.0,Max Wöber,Max,Wöber,D,39.0,Central Defender,Leeds United,LEE,2.0,26 years 201 days,Austria,205.0
2022/23,319999.0,Oleksandr Zinchenko,Oleksandr,Zinchenko,D,17.0,Left Full Back,Arsenal,ARS,2.0,27 years 252 days,Ukraine,205.0
2022/23,342721.0,Brenden Aaronson,Brenden,Aaronson,M,7.0,Centre Attacking Midfielder,Leeds United,LEE,1.0,23 years 306 days,United States,251.0
2022/23,161456.0,Ché Adams,Ché,Adams,F,10.0,Centre Striker,n/a,n/a,1.0,28 years 41 days,Scotland,251.0
2022/23,363204.0,Asmir Begovic,Asmir,Begovic,G,n/a,Goalkeeper,n/a,n/a,1.0,37 years 64 days,Bosnia & Herzegovina,251.0
2022/23,360566.0,Duje Caleta-Car,Duje,Caleta-Car,D,55.0,Defender,n/a,n/a,1.0,27 years 341 days,Croatia,251.0
2022/23,41062.0,Dominic Calvert-Lewin,Dominic,Calvert-Lewin,F,9.0,Centre Striker,Everton,EVE,1.0,27 years 160 days,England,251.0
2022/23,312585.0,Philippe Coutinho,Philippe,Coutinho Correia,M,23.0,Left/Centre/Right Attacking Midfielder,n/a,n/a,1.0,32 years 72 days,Brazil,251.0
2022/23,294007.0,Matt Doherty,Matt,Doherty,D,2.0,Right Full Back,n/a,n/a,1.0,32 years 220 days,Ireland,251.0
2022/23,336621.0,Cristiano Ronaldo,Cristiano Ronaldo,dos Santos Aveiro,F,7.0,Centre Striker,n/a,n/a,1.0,39 years 200 days,Portugal,251.0
2022/23,165275.0,Harvey Elliott,Harvey,Elliott,M,n/a,Left/Centre/Right Attacking Midfielder,Liverpool,LIV,1.0,21 years 141 days,England,251.0
2022/23,346437.0,Mohamed Elyounoussi,Mohamed,Elyounoussi,M,10.0,Midfielder,Southampton,SOU,1.0,30 years 19 days,Norway,251.0
2022/23,312805.0,Julio Enciso,Julio,Enciso,M,10.0,Left/Centre Attacking Midfielder,Brighton & Hove Albion,BHA,1.0,20 years 213 days,Paraguay,251.0
2022/23,318378.0,Christian Eriksen,Christian,Eriksen,M,14.0,Centre Attacking Midfielder,Manchester United,MUN,1.0,32 years 191 days,Denmark,251.0
2022/23,110232.0,Jonny Evans,Jonny,Evans,D,35.0,Centre Central Defender,n/a,n/a,1.0,36 years 233 days,Northern Ireland,251.0
2022/23,278144.0,Junior Firpo,Junior,Firpo,D,3.0,Left Full Back,Leeds United,LEE,1.0,28 years 1 day,Dominican Republic,251.0
2022/23,356767.0,Pablo Fornals,Pablo,Fornals,M,18.0,Attacking Midfielder,n/a,n/a,1.0,28 years 183 days,Spain,251.0
2022/23,325644.0,Billy Gilmour,Billy,Gilmour,M,11.0,Central Midfielder,Brighton & Hove Albion,BHA,1.0,23 years 73 days,Scotland,251.0
2022/23,325635.0,Wilfried Gnonto,Wilfried,Gnonto,F,29.0,Attacking Midfielder,Leeds United,LEE,1.0,20 years 292 days,Italy,251.0
2022/23,359359.0,Ben Godfrey,Ben,Godfrey,D,5.0,Centre Central Defender,n/a,n/a,1.0,26 years 221 days,England,251.0
2022/23,337528.0,João Gomes,João Victor,Gomes da Silva,M,8.0,Centre Central Midfielder,Wolverhampton Wanderers,WOL,1.0,23 years 193 days,Brazil,251.0
2022/23,282268.0,Demarai Gray,Demarai,Gray,F,11.0,Left/Right Winger,n/a,n/a,1.0,28 years 56 days,Jamaica,251.0
2022/23,336323.0,Aaron Hickey,Aaron,Hickey,D,n/a,Left Full Back,Brentford,BRE,1.0,22 years 74 days,Scotland,251.0
2022/23,336747.0,Danny Ings,Danny,Ings,F,n/a,Striker,West Ham United,WHU,1.0,32 years 31 days,England,251.0
2022/23,324327.0,Alexander Isak,Alexander,Isak,F,14.0,Centre Striker,Newcastle United,NEW,1.0,24 years 337 days,Sweden,251.0
2022/23,355030.0,Daniel Iversen,Daniel,Iversen,G,1.0,Goalkeeper,Leicester City,LEI,1.0,27 years 35 days,Denmark,251.0
2022/23,160320.0,Pontus Jansson,Pontus,Jansson,D,18.0,Centre Central Defender,n/a,n/a,1.0,33 years 192 days,Sweden,251.0
2022/23,343093.0,Raúl Jiménez,Raúl,Jiménez,F,7.0,Striker,n/a,n/a,1.0,33 years 110 days,Mexico,251.0
2022/23,347737.0,N'Golo Kanté,N'Golo,Kanté,M,7.0,Centre Central Midfielder,n/a,n/a,1.0,33 years 147 days,France,251.0
2022/23,337014.0,Jakub Kiwior,Jakub,Kiwior,D,15.0,Centre Central Defender,Arsenal,ARS,1.0,24 years 190 days,Poland,251.0
2022/23,340665.0,Mateo Kovacic,Mateo,Kovacic,M,8.0,Central Midfielder,n/a,n/a,1.0,30 years 109 days,Croatia,251.0
2022/23,361462.0,Rasmus Kristensen,Rasmus,Kristensen,D,13.0,Right Full Back,Leeds United,LEE,1.0,27 years 43 days,Denmark,251.0
2022/23,346785.0,Clément Lenglet,Clément,Lenglet,D,17.0,Left/Centre Central Defender,n/a,n/a,1.0,29 years 67 days,France,251.0
2022/23,322362.0,Rico Lewis,Rico,Lewis,D,82.0,Right Full Back,Manchester City,MCI,1.0,19 years 276 days,England,251.0
2022/23,319734.0,Jesse Lingard,Jesse,Lingard,M,11.0,Left/Centre/Right Attacking Midfielder,n/a,n/a,1.0,31 years 252 days,England,251.0
2022/23,360652.0,Diego Llorente,Diego,Llorente,D,3.0,Centre Central Defender,Leeds United,LEE,1.0,31 years 7 days,Spain,251.0
2022/23,362697.0,Pedro Neto,Pedro,Lomba Neto,F,7.0,Left/Right Winger,n/a,n/a,1.0,24 years 167 days,Portugal,251.0
2022/23,344429.0,Ainsley Maitland-Niles,Ainsley,Maitland-Niles,M,98.0,Centre/Right Wing Back,Southampton,SOU,1.0,26 years 360 days,England,251.0
2022/23,360569.0,Orel Mangala,Orel,Mangala,M,25.0,Central Midfielder,n/a,n/a,1.0,26 years 158 days,Belgium,251.0
2022/23,346844.0,Neal Maupay,Neal,Maupay,F,7.0,Centre Striker,Everton,EVE,1.0,28 years 9 days,France,251.0
2022/23,161347.0,Bryan Mbeumo,Bryan,Mbeumo,M,19.0,Left Winger,Brentford,BRE,1.0,25 years 16 days,Cameroon,251.0
2022/23,337759.0,Weston McKennie,Weston,McKennie,M,28.0,Centre Central Midfielder,Leeds United,LEE,1.0,25 years 361 days,United States,251.0
2022/23,256071.0,Édouard Mendy,Édouard,Mendy,G,16.0,Goalkeeper,n/a,n/a,1.0,32 years 175 days,Senegal,251.0
2022/23,7748.0,Luka Milivojevic,Luka,Milivojevic,M,4.0,Centre Central Midfielder,n/a,n/a,1.0,33 years 138 days,Serbia,251.0
2022/23,343686.0,Yerry Mina,Yerry,Mina,D,26.0,Central Defender,n/a,n/a,1.0,29 years 335 days,Colombia,251.0
2022/23,361026.0,Kieffer Moore,Kieffer,Moore,F,9.0,Centre Striker,n/a,n/a,1.0,32 years 15 days,Wales,251.0
2022/23,337946.0,Keylor Navas,Keylor,Navas,G,12.0,Goalkeeper,n/a,n/a,1.0,37 years 252 days,Costa Rica,251.0
2022/23,360568.0,Moussa Niakhaté,Moussa,Niakhaté,D,19.0,Central Defender,n/a,n/a,1.0,28 years 168 days,Senegal,251.0
2022/23,161996.0,Eddie Nketiah,Eddie,Nketiah,F,14.0,Centre Striker,Arsenal,ARS,1.0,25 years 85 days,England,251.0
2022/23,346751.0,Lewis O'Brien,Lewis,O'Brien,M,28.0,Midfielder,n/a,n/a,1.0,25 years 314 days,England,251.0
2022/23,312582.0,Robin Olsen,Robin,Olsen,G,25.0,Goalkeeper,Aston Villa,AVL,1.0,34 years 228 days,Sweden,251.0
2022/23,336736.0,Dango Ouattara,Dango,Ouattara,F,11.0,Forward,Bournemouth,BOU,1.0,22 years 194 days,Burkina Faso,251.0
2022/23,346777.0,Cole Palmer,Cole,Palmer,M,20.0,Attacking Midfielder,n/a,n/a,1.0,22 years 109 days,England,251.0
2022/23,362854.0,Kalvin Phillips,Kalvin,Phillips,M,8.0,Centre Defensive Midfielder,n/a,n/a,1.0,28 years 265 days,England,251.0
2022/23,340461.0,Pedro Porro,Pedro,Porro,D,23.0,Right Full Back,n/a,n/a,1.0,24 years 345 days,Spain,251.0
2022/23,320542.0,Chris Richards,Chris,Richards,D,26.0,Centre Central Defender,Crystal Palace,CRY,1.0,24 years 148 days,United States,251.0
2022/23,20301.0,Marek Rodák,Marek,Rodák,G,13.0,Goalkeeper,n/a,n/a,1.0,27 years 254 days,Slovakia,251.0
2022/23,342994.0,Marcel Sabitzer,Marcel,Sabitzer,M,20.0,Central Midfielder,n/a,n/a,1.0,30 years 159 days,Austria,251.0
2022/23,343487.0,Mohammed Salisu,Mohammed,Salisu,D,22.0,Central Defender,Southampton,SOU,1.0,25 years 128 days,Ghana,251.0
2022/23,361016.0,Albert Sambi Lokonga,Albert,Sambi Lokonga,M,12.0,Centre Central Midfielder,n/a,n/a,1.0,24 years 306 days,Belgium,251.0
2022/23,361805.0,Ryan Sessegnon,Ryan,Sessegnon,M,30.0,Left/Right Winger,n/a,n/a,1.0,24 years 97 days,England,251.0
2022/23,346824.0,Boubakary Soumaré,Boubakary,Soumaré,M,24.0,Centre Central Midfielder,Leicester City,LEI,1.0,25 years 178 days,France,251.0
2022/23,362467.0,Harry Souttar,Harry,Souttar,D,6.0,Centre Central Defender,n/a,n/a,1.0,25 years 306 days,Australia,251.0
2022/23,317508.0,Raheem Sterling,Raheem,Sterling,F,7.0,Left/Centre/Right Second Striker,Chelsea,CHE,1.0,29 years 259 days,England,251.0
2022/23,363001.0,Matt Targett,Matt,Targett,D,n/a,Left Full Back,Newcastle United,NEW,1.0,28 years 340 days,England,251.0
2022/23,255674.0,Diogo Jota,Diogo José,Teixeira da Silva,F,20.0,Left/Centre/Right Striker,Liverpool,LIV,1.0,27 years 263 days,Portugal,251.0
2022/23,346152.0,Kieran Tierney,Kieran,Tierney,D,17.0,Left Full Back,Arsenal,ARS,1.0,27 years 79 days,Scotland,251.0
2022/23,345041.0,Harry Toffolo,Harry,Toffolo,D,n/a,Defender,Nottingham Forest,NFO,1.0,29 years 4 days,England,251.0
2022/23,322292.0,Takehiro Tomiyasu,Takehiro,Tomiyasu,D,n/a,Defender,Arsenal,ARS,1.0,25 years 292 days,Japan,251.0
2022/23,336745.0,Leandro Trossard,Leandro,Trossard,F,19.0,Forward,Arsenal,ARS,1.0,29 years 263 days,Belgium,251.0
2022/23,187644.0,Kostas Tsimikas,Kostas,Tsimikas,D,21.0,Left Full Back,Liverpool,LIV,1.0,28 years 103 days,Greece,251.0
2022/23,343744.0,Matías Viña,Matías,Viña,D,17.0,Left Full Back,n/a,n/a,1.0,26 years 288 days,Uruguay,251.0
2022/23,287383.0,Joe Willock,Joe,Willock,M,28.0,Centre Attacking Midfielder,Newcastle United,NEW,1.0,25 years 3 days,England,251.0
2022/23,359638.0,Hakim Ziyech,Hakim,Ziyech,M,22.0,Centre Attacking Midfielder,n/a,n/a,1.0,31 years 157 days,Morocco,251.0
2021/22,92622.0,Virgil van Dijk,Virgil,van Dijk,D,4.0,Centre Central Defender,Liverpool,LIV,21.0,33 years 46 days,Netherlands,1.0
2021/22,133131.0,Alisson Becker,Alisson Ramsés,Becker,G,1.0,Goalkeeper,Liverpool,LIV,20.0,31 years 326 days,Brazil,2.0
2021/22,44029.0,Ederson,Ederson,Santana de Moraes,G,31.0,Goalkeeper,Manchester City,MCI,20.0,31 years 6 days,Brazil,2.0
2021/22,346821.0,João Cancelo,João Pedro,Cavaco Cancelo,D,2.0,Right Full Back,Manchester City,MCI,19.0,30 years 88 days,Portugal,4.0
2021/22,30533.0,Trent Alexander-Arnold,Trent,Alexander-Arnold,D,n/a,Right Full Back,Liverpool,LIV,17.0,25 years 321 days,England,5.0
2021/22,43049.0,Joël Matip,Joël,Matip,D,32.0,Centre Central Defender,n/a,n/a,17.0,33 years 15 days,Cameroon,5.0
2021/22,359602.0,Eric Dier,Eric,Dier,D,15.0,Centre Central Defender,n/a,n/a,16.0,30 years 221 days,England,7.0
2021/22,25178.0,Hugo Lloris,Hugo,Lloris,G,1.0,Goalkeeper,n/a,n/a,16.0,37 years 241 days,France,7.0
2021/22,50135.0,Andy Robertson,Andy,Robertson,D,26.0,Left Full Back,Liverpool,LIV,16.0,30 years 165 days,Scotland,7.0
2021/22,160158.0,Rodri,Rodrigo,Hernández Cascante,M,16.0,Centre Central Midfielder,Manchester City,MCI,15.0,28 years 62 days,Spain,10.0
2021/22,345855.0,Aymeric Laporte,Aymeric,Laporte,D,27.0,Centre Central Defender,n/a,n/a,15.0,30 years 88 days,Spain,10.0
2021/22,361468.0,Pierre-Emile Højbjerg,Pierre-Emile,Højbjerg,M,23.0,Centre Defensive Midfielder,n/a,n/a,14.0,29 years 18 days,Denmark,12.0
2021/22,256071.0,Édouard Mendy,Édouard,Mendy,G,16.0,Goalkeeper,n/a,n/a,14.0,32 years 175 days,Senegal,12.0
2021/22,315688.0,Antonio Rüdiger,Antonio,Rüdiger,D,22.0,Centre Central Defender,n/a,n/a,14.0,31 years 173 days,Germany,12.0
2021/22,347736.0,Fabinho,Fábio Henrique,Tavares,M,8.0,Centre Defensive Midfielder,n/a,n/a,14.0,30 years 305 days,Brazil,12.0
2021/22,344721.0,Harry Kane,Harry,Kane,F,9.0,Striker,n/a,n/a,13.0,31 years 26 days,England,16.0
2021/22,343482.0,Sadio Mané,Sadio,Mané,F,10.0,Left/Right Second Striker,n/a,n/a,13.0,32 years 135 days,Senegal,16.0
2021/22,44030.0,Bernardo Silva,Bernardo,Mota Veiga de Carvalho e Silva,M,20.0,Left/Centre Attacking Midfielder,Manchester City,MCI,13.0,30 years 13 days,Portugal,16.0
2021/22,47184.0,Mohamed Salah,Mohamed,Salah Hamed Mahrous Ghaly,F,11.0,Left/Centre/Right Winger,Liverpool,LIV,13.0,32 years 69 days,Egypt,16.0
2021/22,284417.0,Ben White,Ben,White,D,4.0,Centre/Right Central Defender,Arsenal,ARS,13.0,26 years 320 days,England,16.0
2021/22,257590.0,Rúben Dias,Rúben,dos Santos Gato Alves Dias,D,3.0,Centre Central Defender,Manchester City,MCI,12.0,27 years 101 days,Portugal,21.0
2021/22,202648.0,Gabriel Magalhães,Gabriel,dos Santos Magalhães,D,6.0,Centre Central Defender,Arsenal,ARS,12.0,26 years 248 days,Brazil,21.0
2021/22,288169.0,Aaron Ramsdale,Aaron,Ramsdale,G,1.0,Goalkeeper,Arsenal,ARS,12.0,26 years 101 days,England,21.0
2021/22,363213.0,Joachim Andersen,Joachim,Andersen,D,5.0,Centre Central Defender,n/a,n/a,11.0,28 years 84 days,Denmark,24.0
2021/22,340930.0,Conor Coady,Conor,Coady,D,4.0,Centre Central Defender,n/a,n/a,11.0,31 years 180 days,England,24.0
2021/22,14111.0,Ben Davies,Ben,Davies,D,33.0,Left Full Back,Tottenham Hotspur,TOT,11.0,31 years 121 days,Wales,24.0
2021/22,346855.0,Vicente Guaita,Vicente,Guaita,G,13.0,Goalkeeper,n/a,n/a,11.0,37 years 226 days,Spain,24.0
2021/22,281359.0,José Sá,José Pedro,Malheiro de Sá,G,1.0,Goalkeeper,Wolverhampton Wanderers,WOL,11.0,31 years 219 days,Portugal,24.0
2021/22,252275.0,Emiliano Martínez,Emiliano,Martínez,G,23.0,Goalkeeper,Aston Villa,AVL,11.0,31 years 356 days,Argentina,24.0
2021/22,160323.0,Tyrone Mings,Tyrone,Mings,D,5.0,Centre Central Defender,Aston Villa,AVL,11.0,31 years 163 days,England,24.0
2021/22,355414.0,Romain Saïss,Romain,Saïss,D,14.0,Centre Central Defender,n/a,n/a,11.0,34 years 150 days,Morocco,24.0
2021/22,343670.0,Robert Sánchez,Robert,Sánchez,G,1.0,Goalkeeper,n/a,n/a,11.0,26 years 279 days,Spain,24.0
2021/22,317508.0,Raheem Sterling,Raheem,Sterling,F,7.0,Left/Centre/Right Second Striker,n/a,n/a,11.0,29 years 259 days,England,24.0
2021/22,211499.0,Matty Cash,Matty,Cash,D,2.0,Right Full Back,Aston Villa,AVL,10.0,27 years 16 days,Poland,34.0
2021/22,13742.0,Lewis Dunk,Lewis,Dunk,D,30.0,Defender,Brighton & Hove Albion,BHA,10.0,32 years 276 days,England,34.0
2021/22,196369.0,Thiago Silva,Thiago,Emiliano da Silva,D,6.0,Centre Central Defender,n/a,n/a,10.0,39 years 336 days,Brazil,34.0
2021/22,363122.0,Conor Gallagher,Conor,Gallagher,M,4.0,Centre Central Midfielder,n/a,n/a,10.0,24 years 199 days,England,34.0
2021/22,285236.0,Jack Grealish,Jack,Grealish,M,10.0,Left/Centre/Right Attacking Midfielder,Manchester City,MCI,10.0,28 years 348 days,England,34.0
2021/22,282013.0,Marc Guéhi,Marc,Guéhi,D,6.0,Centre Central Defender,Crystal Palace,CRY,10.0,24 years 41 days,England,34.0
2021/22,363187.0,Ilkay Gündogan,Ilkay,Gündogan,M,19.0,Centre Central Midfielder,n/a,n/a,10.0,33 years 304 days,Germany,34.0
2021/22,360341.0,Maximilian Kilman,Maximilian,Kilman,D,26.0,Left/Centre Central Defender,n/a,n/a,10.0,27 years 92 days,England,34.0
2021/22,169744.0,Tyrick Mitchell,Tyrick,Mitchell,D,39.0,Left Full Back,Crystal Palace,CRY,10.0,24 years 357 days,England,34.0
2021/22,348051.0,Davinson Sánchez,Davinson,Sánchez,D,6.0,Centre Central Defender,n/a,n/a,10.0,28 years 72 days,Colombia,34.0
2021/22,346451.0,João Moutinho,João Filipe Iria,Santos Moutinho,M,28.0,Midfielder,n/a,n/a,10.0,37 years 350 days,Portugal,34.0
2021/22,50015.0,Kyle Walker,Kyle,Walker,D,2.0,Right Full Back,Manchester City,MCI,10.0,34 years 87 days,England,34.0
2021/22,342776.0,Wilfried Zaha,Wilfried,Zaha,F,14.0,Left/Centre/Right Winger,n/a,n/a,10.0,31 years 287 days,Cote D’Ivoire,34.0
2021/22,302934.0,Dan Burn,Dan,Burn,D,33.0,Centre Central Defender,Newcastle United,NEW,9.0,32 years 106 days,England,47.0
2021/22,325150.0,Trevoh Chalobah,Trevoh,Chalobah,D,14.0,Centre Central Defender,Chelsea,CHE,9.0,25 years 49 days,England,47.0
2021/22,315360.0,Andreas Christensen,Andreas,Christensen,D,15.0,Centre Central Defender,n/a,n/a,9.0,28 years 135 days,Denmark,47.0
2021/22,354649.0,Rúben Neves,Rúben Diogo,da Silva Neves,M,8.0,Centre Central Midfielder,n/a,n/a,9.0,27 years 163 days,Portugal,47.0
2021/22,355783.0,Jordan Henderson,Jordan,Henderson,M,6.0,Midfielder,n/a,n/a,9.0,34 years 67 days,England,47.0
2021/22,135200.0,John McGinn,John,McGinn,M,7.0,Centre Central Midfielder,Aston Villa,AVL,9.0,29 years 310 days,Scotland,47.0
2021/22,313738.0,Nick Pope,Nick,Pope,G,22.0,Goalkeeper,Burnley,BUR,9.0,32 years 126 days,England,47.0
2021/22,346152.0,Kieran Tierney,Kieran,Tierney,D,17.0,Left Full Back,Arsenal,ARS,9.0,27 years 79 days,Scotland,47.0
2021/22,128164.0,Joel Ward,Joel,Ward,D,n/a,Defender,Crystal Palace,CRY,9.0,34 years 299 days,England,47.0
2021/22,226363.0,Ollie Watkins,Ollie,Watkins,F,11.0,Left/Centre/Right Second Striker,Aston Villa,AVL,9.0,28 years 237 days,England,47.0
2021/22,322024.0,Marc Cucurella,Marc,Cucurella,D,3.0,Left Wing Back,Brighton & Hove Albion,BHA,8.0,26 years 32 days,Spain,57.0
2021/22,19595.0,Kevin De Bruyne,Kevin,De Bruyne,M,17.0,Left/Centre/Right Attacking Midfielder,Manchester City,MCI,8.0,33 years 56 days,Belgium,57.0
2021/22,6011.0,David de Gea,David,de Gea,G,1.0,Goalkeeper,n/a,n/a,8.0,33 years 290 days,Spain,57.0
2021/22,325525.0,Martin Dúbravka,Martin,Dúbravka,G,31.0,Goalkeeper,Newcastle United,NEW,8.0,35 years 221 days,Slovakia,57.0
2021/22,129917.0,Lukasz Fabianski,Lukasz,Fabianski,G,1.0,Goalkeeper,West Ham United,WHU,8.0,39 years 127 days,Poland,57.0
2021/22,337833.0,Jorginho,Jorge Luiz,Frello Filho,M,20.0,Centre Central Midfielder,n/a,n/a,8.0,32 years 247 days,Italy,57.0
2021/22,160422.0,Ezri Konsa,Ezri,Konsa,D,4.0,Centre Central Defender,Aston Villa,AVL,8.0,26 years 305 days,England,57.0
2021/22,360351.0,David Raya,David,Raya,G,22.0,Goalkeeper,n/a,n/a,8.0,28 years 343 days,Spain,57.0
2021/22,342058.0,Declan Rice,Declan,Rice,M,41.0,Centre Central Midfielder,n/a,n/a,8.0,25 years 222 days,England,57.0
2021/22,31291.0,John Stones,John,Stones,D,5.0,Centre Central Defender,Manchester City,MCI,8.0,30 years 87 days,England,57.0
2021/22,363001.0,Matt Targett,Matt,Targett,D,n/a,Left Full Back,Newcastle United,NEW,8.0,28 years 340 days,England,57.0
2021/22,202655.0,Ivan Toney,Ivan,Toney,F,17.0,Centre Striker,Brentford,BRE,8.0,28 years 160 days,England,57.0
2021/22,186988.0,Joël Veltman,Joël,Veltman,D,34.0,Centre/Right Full Back,Brighton & Hove Albion,BHA,8.0,32 years 221 days,Netherlands,57.0
2021/22,325869.0,Marcos Alonso,Marcos,Alonso,D,17.0,Left Full Back,n/a,n/a,7.0,33 years 239 days,Spain,70.0
2021/22,30517.0,Jan Bednarek,Jan,Bednarek,D,35.0,Centre Central Defender,Southampton,SOU,7.0,28 years 133 days,Poland,70.0
2021/22,180093.0,Josh Brownhill,Josh,Brownhill,M,8.0,Centre Central Midfielder,Burnley,BUR,7.0,28 years 248 days,England,70.0
2021/22,94007.0,Séamus Coleman,Séamus,Coleman,D,n/a,Right Full Back,Everton,EVE,7.0,35 years 317 days,Ireland,70.0
2021/22,14131.0,Aaron Cresswell,Aaron,Cresswell,D,3.0,Left Full Back,West Ham United,WHU,7.0,34 years 252 days,England,70.0
2021/22,315355.0,Gabriel Jesus,Gabriel Fernando,de Jesus,F,9.0,Second Striker,n/a,n/a,7.0,27 years 142 days,Brazil,70.0
2021/22,300571.0,Lucas Digne,Lucas,Digne,D,12.0,Left Full Back,Aston Villa,AVL,7.0,31 years 34 days,France,70.0
2021/22,260162.0,Phil Foden,Phil,Foden,M,n/a,Centre Central Midfielder,Manchester City,MCI,7.0,24 years 87 days,England,70.0
2021/22,36581.0,Rico Henry,Rico,Henry,D,3.0,Left Full Back,Brentford,BRE,7.0,27 years 46 days,England,70.0
2021/22,160320.0,Pontus Jansson,Pontus,Jansson,D,18.0,Centre Central Defender,n/a,n/a,7.0,33 years 192 days,Sweden,70.0
2021/22,48260.0,Michael Keane,Michael,Keane,D,5.0,Centre Central Defender,Everton,EVE,7.0,31 years 225 days,England,70.0
2021/22,258869.0,Thomas Partey,Thomas,Partey,M,5.0,Centre Defensive Midfielder,Arsenal,ARS,7.0,31 years 71 days,Ghana,70.0
2021/22,46085.0,Jordan Pickford,Jordan,Pickford,G,n/a,Goalkeeper,Everton,EVE,7.0,30 years 169 days,England,70.0
2021/22,339963.0,Ethan Pinnock,Ethan,Pinnock,D,n/a,Left/Centre Central Defender,Brentford,BRE,7.0,31 years 86 days,Jamaica,70.0
